OID,Name,Lon,Lat
1,We are One Christian Fellowship,-79.749736999999996,36.146804000000003
2,Mt. Olivet AME Zion Church,-79.759067000000002,36.063723000000003
3,Renaissance Shopping Center,-79.744782999999998,36.094828999999997
4,Bethany Fellow Center,-79.868526000000003,36.029749000000002
5,World Victory,-79.817269420000002,36.039116950000000
6,CreekRidge Apartments,-79.812381999999999,36.028182999999999
7,True Salvation Christian Fellowship,-79.761277000000007,36.068021999999999
8,Christ Church-Glenwood,-79.810987999999995,36.053176999999998
9,ALLL Faith Location: My Faith Looks Up To Thee,-79.569169000000002,36.078403999999999
10,Cavalier Inn,-79.797707000000003,36.032533000000001
11,Econo Lodge Inn & Suites,-79.790807999999998,36.035041999999997
12,Choice Extended Stay,-79.790942000000001,36.034713000000004
13,Legacy Crossing,-79.740628000000001,36.077382000000000
14,Hampton Homes,-79.796119000000004,36.054679999999998
15,Smith Homes,-79.804389999999998,36.052107999999997
16,Hickory Trails,-79.869560000000007,36.037607000000001
17,Claremont Homes,-79.748138999999995,36.098418000000002
18,Center City Park,-79.790139999999994,36.073529000000001
19,Spring Manor Apartments,-79.800668000000002,36.039504999999998
20,Second Harvest Food Bank or NW NC,-80.20874865871717,36.0527530516137
21,Grace and Peace Tabernacle,-79.25945457259589,36.09338451076664
22,Heavenly Manna,-79.19105521445758,36.083903682925985
23,Cedar Grove Mt. Zion,-79.13236500206114,36.16947302457293
24,Carr United Methodist Church,-79.21905730021396,36.214033236270254
25,Greensboro Urban Ministry,-79.7941177861176,36.06424804443677
26,Potters House Ministries,-79.7998140861004,36.02965890950105
27,Open Door Ministries,-80.00183118317838,35.96375216041441
28,Kingdom Building Church,-80.01194997989502,35.95678992652054
29,Crisis Control Ministry,-80.07913641456733,36.12936790220554
30,Project Re3 Hope Center,-80.12986025284384,36.15750282171751
31,Locust Mill UMC Food Pantry,-79.44156095784813,36.36080588003679
32,Positive Wellness Alliance,-80.25245766247559,36.09405069670224
33,Sunnyside Ministry,-80.23274059591755,36.072134732856554
34,Winston Salem Rescue Mission,-80.24664183257374,36.103425953744505
35,St Paul UMC,-80.21338785158757,36.11142336333392
36,Love Community Development Corporation,-80.22749121761167,36.143710995886074
37,Dream Center of Forsyth County,-80.24391431257396,36.139640338973614
38,Salvation Army Center of Hope,-80.24567448493966,36.109991438189304
39,Out of the Garden Project Food Pantry,-79.96140087438944,36.0686993002272
40,Spartan Open Pantry,-79.80524444555434,36.06623660991047
41,Manna House of Coliseum Boulevard Church of Christ,-79.82285071856602,36.04879840030599
42,Blessed Table Food Pantry,-79.76270618972849,36.11801177204926
43,Cathedral of His Glory,-79.82145275293725,36.13595806691902
44,Cedar Grove Tabernacle of Praise,-79.87119907438968,36.06159278037429
45,Celia Phelps Memorial UMC,-79.86466601856719,36.013573742401974
46,Divine Intervention - Care Link,-79.81189033021396,36.053491298555805
47,Free Indeed Food Pantry,-79.85056678419231,36.035887644907554
48,Free Indeed Outreach Ministry,-79.88110950322579,36.032897043920286
49,Gate City Vineyard Christian Fellowship & Grocery Giveaway,-79.86100428973022,36.067194410438134
50,Genesis Baptist Church Food Pantry,-79.74865668972967,36.0843372314298
51,Lebanon Baptist Church Pantry,-79.71108684555138,36.153797961002375
52,Lutheran Church of our Father,-79.86697698788542,36.021428207793065
53,St. Paul Baptist Church,-79.77990526089545,36.055226998746356
54,The Redeemed Christian Church,-79.82082174555566,36.02630801101597
55,United Youth Care Foundation,-79.77428937254233,36.0911859422266
56,Bread of Life Food Panty,-79.76255983205884,36.09853019665615
57,Good Samaritan Food Pantry,-79.98266023205407,36.241433266098134
58,Evangel Fellowship C.O.G.I.C.,-79.74657012901297,36.11351819905238
59,Locust Grove Baptist Church,-79.70423941671427,36.21239674693917
60,Food Pantry at Fairfield UMC,-79.90825967439429,35.92141568406449
61,Blessed Sacrament,-79.44062006089412,36.095315603154305
62,Harvest Baptist Church,-79.51902392950096,36.08159179785487
63,Healing Station Center,-79.4406155320596,36.07404431577728
64,SAFE,-79.3427717455585,35.94190090010981
65,Sharon Baptist Church,-79.80806244554593,36.31939724032267
66,HOPE Corner,-79.54118854739923,36.10700980444095
67,St. Matthews UMC,-79.78033998973069,36.05248065038734
68,St. Paul the Apostle Catholic Church,-79.87819698788223,36.11742347185463
69,PDY&F Food Pantry,-79.75162763205884,36.096955565085295
70,Trinity Worship Center,-79.49940943205945,36.081265030752974
71,True Salvation Christian Fellowship Food Network,-79.76117958973019,36.068346500188525
72,5 Loaves 2 Fish Food Pantry,-79.97406983194232,36.01459633787992
73,A Gift of Giving,-79.9890673031084,35.959186088203815
74,In His Name Christian Services,-79.67372273193175,36.33101425885722
75,Alamance Presbyterian Church,-79.70795387427043,36.02277311787937
76,Allied Churches of Alamance County,-79.43701727426787,36.09946259053291
77,Amos of Alamance,-79.43393943193935,36.10397869905925
78,A Shared Blessing Food Pantry,-80.00767708776503,35.9611086565929
79,Asheboro Shelter of Hope,-79.81555764544535,35.70190279758521
80,Beulah Baptist Church,-79.57986703195635,35.595925776352935
81,Breakthrough Community Church,-79.27321471844739,36.086802442711374
82,Burlington Assembly of God,-79.4406548309554,36.081219950696756
83,Burnetts Chapel Christian Church,-79.36534251845445,35.877596565793034
84,Cappadocia Intergrowth Enrichment,-79.55179298961087,36.10860777598489
85,Caswell County Parish,-79.3478312607648,36.41279823821448
86,Christian Tabernacle Church of God,-79.43220347426752,36.10981524329605
87,Christ UMC,-79.84371297611918,36.08390226645438
88,Christians United Outreach Center,-79.81563363195303,35.69498165932924
89,CORMII CDC,-79.66581340124459,36.34520566410646
90,County Outreach Ministry,-79.3402736319292,36.40553483740946
91,Draper PHC,-79.68898390308972,36.513901237986786
92,Dream Align Ministries,-79.39908947426886,36.068153327865744
93,Elon First Baptist Church,-79.51342746353356,36.09744466650832
94,Emerywood Baptist Church,-80.03536457815837,35.96569544241305
95,First Assembly Caring Place,-79.80352887428056,35.72057318304239
96,Fresh Manna Food Ministries,-79.44028706077621,36.07391575746905
97,Gethsemane Christian Church,-79.44976517426733,36.1146680052838
98,Gods Helping Hands Pantry,-79.88309087425534,36.4705496891701
99,Grace Baptist Church,-80.02888774542306,36.36536483295945
100,Greater Canaan Baptist Church,-79.27666853741754,36.132117041027236
101,Helping Hands,-79.98883860310933,35.93188334711756
102,High Point Christian Center,-80.04282094957959,35.934218618279694
103,Hope Baptist Church of NC,-79.89575000311216,35.84552797253971
104,Hope Outreach Center,-80.03595063194513,35.93257922361915
105,Julian United Methodist Church,-79.6575793877668,35.90948936228176
106,Liberty Association of Churches,-79.57671888776855,35.8559445943558
107,Lot 25/40 & Mobile,-79.96811076467885,36.40599017615665
108,Macedonia Family Resource Center,-79.99940854543718,35.946714529828924
109,World Victory Intl Christian Center,-79.81733044728485,36.03897149696047
110,Melfield United Church of Christ,-79.33537085098656,36.035580166438145
111,Men in Christ,-79.66611198385782,36.36022809764312
112,Midway United Missionary Church,-79.81239355500506,35.81742890053705
113,New Beginnings Full Gospel Ministries,-80.00144741660083,35.96217073662128
114,New Zion Missionary Baptist Church,-79.7870350319407,36.06403822695961
115,One Step Further,-79.85672884543378,36.04896274922524
116,One Step Further,-79.99324964543676,35.9587390725041
117,Open Door Ministries - Fathers Table,-80.0018728031082,35.96378778870852
118,Osborne Baptist Church,-79.70362394727151,36.43345284050484
119,Piedmont Health Services & Sickle Cell Agency,-80.00862136078047,35.94777595806298
120,Piedmont Rescue Mission,-79.41105987426809,36.092892372462344
121,Positive Direction for Youth & Families,-79.75161690310375,36.0969729033369
122,Reidsville Outreach Center,-79.6623812846567,36.3567099817257
123,Renaissance Road Church,-79.93140238961561,35.968794622236814
124,Southern Alamance Family Empowerment,-79.34282844543733,35.94192149676179
125,Samaritans Cupboard,-79.73975811349254,36.507435164570964
126,Shady Grove UMC,-79.41744075767164,36.51558058864383
127,Solid Rock Baptist Church,-79.9916997454373,35.94450340068106
128,Stokesdale Church of God,-80.01867586077094,36.23043961804347
129,The Salvation Army,-80.00748628961607,35.95263798748604
130,The Salvation Army,-79.42431750310426,36.08506324290366
131,The Salvation Army,-79.75860670308985,36.50973169570115
132,The Salvation Army,-79.65656508775179,36.353387253885344
133,Triad Adult Day Care,-79.97676177427377,35.92532942043506
134,Triad Food Pantry,-80.01653945892876,35.97356808978109
135,Vandalia Presbyterian Church,-79.79440938961402,36.014525628911485
136,Ward Street Community Resource Center,-80.0250650607807,35.937261212383156
137,Wells Memorial - We Care Pantry,-79.7767069454331,36.06963150032988
138,West End Ministries,-80.01443076078026,35.95378824229547
139,Locust Hill UMC,-84.02936120309477,35.00101680750796
140,Camp Springs UMC,-79.49667517421608,36.295842125267576
141,The Salvation Army,-79.81703453190754,35.711419384046025
142,Community Outreach of Archdale Trinity,-79.96662040306501,35.90815218261173
143,Food Pantry of Ramseur,-79.65376300307081,35.73311798166673
144,First United Methodist Church,-79.81305565122,35.70825889345073
145,Liberty Association of Churches Emergency Assistance Program,-79.57675107423078,35.85598807253657
146,Our Daily Bread Soup Kitchen,-79.8383185030761,35.57418574619005
147,Southern Randolph County CUOC,-79.77307203191317,35.53942154241582
148,St. Lukes United Methodist Church,-79.81053273190751,35.71132306110968
149,Community Services Randleman,-79.80349280886445,35.81661388730624
150,Our Daily Bread Soup Kitchen,-79.79847793457077,35.71763300289371
151,Christians United Outreach Center,-79.81564436074399,35.69496423280903
